,city,state,postal_code,latitude,longitude,review_count,is_open
9500,Metairie,LA,70006,30.004876,-90.190491,142,1
23759,Largo,FL,33771,27.917058,-82.763318,18,1
10175,Santa Barbara,CA,93101,34.4180658,-119.7029526,26,0
14417,Sparks,NV,89434,39.5316985,-119.7175825,199,1
20607,Tampa,FL,33617,28.054393,-82.394962,29,1
15412,Port Richey,FL,34668,28.297393,-82.705811,18,1
47589,Tucson,AZ,85710,32.2205799,-110.8227134,242,1
27997,Saint Louis,MO,63129,38.4638328,-90.3568165,106,1
45582,Avon,IN,46123,39.7640112867,-86.3523954761,100,0
40290,West Trenton,NJ,08628,40.2654510029,-74.8196568479,129,1
37229,Reno,NV,89512,39.5459067538,-119.7831958,19,1
42830,Media,PA,19063,39.9389626,-75.4601694,261,1
1918,Drexel Hill,PA,19026,39.9504263,-75.3122235,39,1
45238,Clearwater,FL,33761,28.0129483806,-82.7082768002,204,1
26532,Broomall,PA,19008,39.9829711,-75.3715657,14,1
38201,Pitman,NJ,08071,39.7308986,-75.1296138,108,1
20084,Kennett Square,PA,19348,39.84303,-75.72896,7,0
30517,Downingtown,PA,19335,40.0069365,-75.7025066,70,1
41815,Saint Petersburg,FL,33705,27.7293412,-82.6390185,9,1
6673,Pinellas Park,FL,33781,27.8477143,-82.7281726,101,0
3859,Lutz,FL,33559,28.1915856968,-82.3938314289,8,1
30083,Reno,NV,89501,39.5254004,-119.8135266,30,0
1720,Smyrna,TN,37167,35.9669111,-86.4955681,38,1
49503,Boothwyn,PA,19061,39.8297032,-75.437104,12,1
31501,Valrico,FL,33594,27.9378,-82.2498,17,1
8193,Belleville,IL,62220,38.5029623421,-89.9821762982,16,1
39357,St. Petersburg,FL,33716,27.8928235314,-82.660624309,31,1
23182,Philadelphia,PA,19115,40.1015816,-75.0283848,13,0
28486,Tucson,AZ,85711,32.2221104,-110.8932629,183,1
23854,St Albert,AB,T8N 0R1,53.6388018,-113.6238836,5,1
19757,Tampa,FL,33607,27.9629569,-82.5152970236,63,1
31410,High Ridge,MO,63049,38.4869169,-90.5021127,11,1
46416,Tucson,AZ,85714,32.1635304914,-110.980854,18,1
31399,Warrington,PA,18976,40.2183026554,-75.1389715075,33,1
46654,Goleta,CA,93111,34.4367811448,-119.8028984102,19,0
22766,Indianapolis,IN,46226,39.8365371582,-86.0253313665,11,1
46509,Wilmington,DE,19810,39.8228504,-75.4875947,19,0
33855,Florissant,MO,63033,38.80427,-90.309115,47,1
21181,Dresher,PA,19025,40.1305641,-75.1661209,27,1
44894,Sparks,NV,89431,39.540332,-119.734472,20,1
19919,New Orleans,LA,70125,29.9521237258,-90.0975682,9,1
40650,Philadelphia,PA,19139,39.9600697,-75.2245007,5,0
40585,Philadelphia,PA,19104,39.9661569,-75.1910622,5,1
50668,Philadelphia,PA,19116,40.1332476903,-75.00988,238,1
19760,Clearwater,FL,33762,27.892956,-82.684235,143,1
48582,Philadelphia,PA,19125,39.9723048,-75.1256685,7,1
20035,Edmonton,AB,T5P 3Y2,53.541175,-113.583036,5,1
17463,Buckingham,PA,18902,40.330446,-75.0542243,19,0
19207,Claymont,DE,19703,39.804044,-75.459446,72,1
8889,Sparks,NV,89431,39.5303684,-119.7660548,60,1
40327,Reno,NV,89501,39.530449,-119.815111,654,0
1817,Chalmette,LA,70043,29.938183,-89.95222,6,0
5457,Plant City,FL,33563,28.01447,-82.1375755,29,1
19661,Tucson,AZ,85743,32.3599,-111.0927,268,1
38875,Indianapolis,IN,46250,39.8895127,-86.0455911,15,1
23479,Tucson,AZ,85741,32.3212302,-111.0451558,167,1
1124,Broomall,PA,19008,39.9807964312,-75.3618657847,30,1
48997,Nashville,TN,37013,36.0467267,-86.6770437,9,1
14562,Clearwater,FL,33760,27.8944177,-82.7008625,15,1
47654,Old Hickory,TN,37138,36.2196951736,-86.5732052706,16,1
13631,Glenside,PA,19038,40.0993626624,-75.1539220032,146,0
31986,Saint Louis,MO,63130,38.6557466,-90.3008124,32,0
45074,Philadelphia,PA,19146,39.9404037,-75.1758562,66,1
19573,Indianapolis,IN,46208,39.8102379,-86.1826882,13,1
23941,Fairview Heights,IL,62208,38.592358801,-89.9945614859,10,1
31332,New Orleans,LA,70117,29.9693909,-90.0521636,42,0
1504,Philadelphia,PA,19145,39.9210221,-75.1744313,88,1
5628,Indianapolis,IN,46227,39.709428,-86.1419784,23,0
24000,Edmonton,AB,T6X 0T9,53.426061,-113.475736,6,1
44254,Largo,FL,33773,27.8764458,-82.7619668736,35,1
34944,West Chester,PA,19380,39.9622256,-75.6229659,105,1
17493,Metairie,LA,70006,30.0064888509,-90.1799333096,11,0
26908,Limerick,PA,19468,40.2244016448,-75.5147087574,47,1
8330,Phoenixville,PA,19460,40.1233654,-75.5071134,17,0
45796,Franklin,TN,37064,35.932044,-86.860051,146,1
3932,St. Petersburg,FL,33704,27.7980989234,-82.6548186384,21,1
43662,Carmel,IN,46032,39.929,-86.23182,30,0
31198,Metairie,LA,70005,30.00187,-90.14258,48,1
43021,Philadelphia,PA,19148,39.9127689,-75.1535348,15,1
48979,Boise,ID,83705,43.5713109,-116.1882179,61,1
33309,Edmonton,AB,T6J 0R4,53.4757,-113.5268179,15,1
26968,Hamilton,NJ,08609,40.2315939,-74.7230077,156,1
23797,Nashville,TN,37211,36.0996388507,-86.7397489829,21,0
40727,Indianapolis,IN,46220,39.8747887,-86.1426414,99,1
2955,Reno,NV,89511,39.3947087,-119.7651107,116,1
28776,Metairie,LA,70006,30.0165014273,-90.1998214306,41,0
14554,Spring Hill,FL,34606,28.459314,-82.624682,16,0
16369,Edmonton,AB,T5E 2T1,53.5857141,-113.4678723,24,1
15397,King of Prussia,PA,19406,40.0939791,-75.3662406,8,0
3168,Tampa,FL,33602,27.9474396,-82.4551537,8,0
7756,Saint Louis,MO,63145,38.736352,-90.35363,178,1
12246,University City,MO,63130,38.6718864762,-90.3403330579,5,1
9928,Aston,PA,19014,39.8693879,-75.4291767,38,1
38597,Tampa,FL,33647,28.1553798954,-82.356663,8,1
31523,Isla Vista,CA,93117,34.4128503926,-119.8571275625,137,0
8451,Metairie,LA,70002,30.005566,-90.157649,25,1
33815,Bristol,PA,19007,40.1165985,-74.8433113,10,1
29033,New Orleans,LA,70112,29.953879,-90.0716247045,1906,1
10637,Hendersonville,TN,37075,36.3043730802,-86.6153865601,150,1
31706,Tampa,FL,33606,27.9349501184,-82.4831813201,1147,1
7608,Nashville,TN,37203,36.1437832,-86.814067,75,0
38844,Isla Vista,CA,93117,34.4132721,-119.85478,55,0
19636,Saint Louis,MO,63139,38.6273282,-90.2928983,72,1
14161,Nashville,TN,37203,36.1537597,-86.7974844,8,0
10169,Tucson,AZ,85730,32.1908872,-110.791927,8,1
51480,Garnet Valley,PA,19060,39.8405013,-75.4969456,17,0
12942,Philadelphia,PA,19144,40.0295621,-75.1808491,252,0
50814,Apollo Beach,FL,33572,27.771431,-82.391202,6,0
17825,Indianapolis,IN,46241,39.7499645,-86.2157504,42,1
23959,Indianapolis,IN,46241,39.7495841215,-86.2693172305,10,1
47351,Philadelphia,PA,19125,39.978541,-75.130099,141,0
20363,Vail,AZ,85641,32.0256088,-110.7144349,34,0
2131,Saint Louis,MO,63119,38.5689735,-90.3378223,42,1
40180,Philadelphia,PA,19104,39.9535647,-75.1933406,9,0
27546,Collingswood,NJ,08108,39.9162076,-75.069441,166,0
29557,Clayton,NJ,08312,39.6566891337,-75.0916419178,44,1
16188,Boothwyn,PA,19061,39.8492756,-75.4374315,6,1
11699,Tucson,AZ,85704,32.3399967,-110.9765099,356,1
4454,Brentwood,TN,37027,36.0365821573,-86.7893158177,108,1
43070,Sparks,NV,89436,39.5813191,-119.7425587,373,0
47429,Indianapolis,IN,46239,39.685771,-86.019131,45,1
19469,Madison,TN,37115,36.26608,-86.71138,6,1
6234,Saint Louis,MO,63111,38.5495953336,-90.2555969142,12,1
37097,Boise,ID,83704,43.6200257895,-116.2750771636,59,1
31038,St Petersburg,FL,33701,27.7711955,-82.6408501,51,0
20137,Saint Louis,MO,63139,38.602269,-90.2921889,16,0
18806,Philadelphia,PA,19136,40.0365969,-75.0317945,64,1
1954,Philadelphia,PA,19107,39.95187,-75.159913,24,1
2851,Goodlettsville,TN,37072,36.3222792,-86.7031195,319,1
23187,Wesley Chapel,FL,33544,28.195432,-82.354169,143,1
51636,Nashville,TN,37206,36.1775871,-86.7504176,375,1
37605,Tarpon Springs,FL,34689,28.140265,-82.757306,34,1
12534,Indianapolis,IN,46260,39.9249972,-86.1578221,6,0
19358,Souderton,PA,18964,40.3168022,-75.3109533,20,1
26659,Philadelphia,PA,19145,39.9253162,-75.1761888,8,1
28378,Trenton,NJ,08608,40.2188831219,-74.7661938291,12,1
32535,St. Louis,MO,63107,38.660434,-90.2176475,5,1
48506,Edmonton,AB,T6W 2K5,53.429501,-113.5163872,7,1
1917,Spring Hill,FL,34606,28.496026,-82.596027,38,1
39799,Edmonton,AB,T5H 0V4,53.5526875,-113.4940814,26,1
14033,Indianapolis,IN,46220,39.874632,-86.121585,91,0
23233,Nashville,TN,37214,36.1698717,-86.6784962,18,1
46846,New Orleans,LA,70116,29.9655244,-90.062575102,444,1
18605,King of Prussia,PA,19406,40.0911599,-75.358973,14,0
7983,Saint Louis,MO,63146,38.7014516,-90.4488005,26,0
5384,Spanish Springs,NV,89441,39.640217071,-119.7112163507,32,1
15958,Merion Station,PA,19066,40.0056154,-75.2441968,58,0
51118,Edmonton,AB,T5E 2T2,53.586397,-113.467838,5,0
30154,Tampa,FL,33613,28.0832627712,-82.4120539016,29,1
46630,New Orleans,LA,70115,29.920519,-90.1095214,213,1
49262,Wayne,PA,19087,40.0444568,-75.3881712,199,1
52183,Moorestown,NJ,08057,39.943481,-74.964742785,63,0
10066,Tucson,AZ,85719,32.231824274,-110.9585206922,183,1
19660,New Orleans,LA,70124,30.0052147,-90.1098502,66,0
5996,Largo,FL,33774,27.8854848,-82.8118491,5,0
28167,Edmonton,AB,T5J 0Y8,53.5434186,-113.497686,20,0
21403,Tampa,FL,33606,27.9420144715,-82.4785577314,127,0
42355,Collingswood,NJ,08108,39.9159156473,-75.0673384767,173,1
10907,Metairie,LA,70006,30.0057036,-90.2055866,7,0
2034,Plumsteadville,PA,18902,40.3876123739,-75.1475143433,38,1
1126,St. Louis,MO,63139,38.604407,-90.3041,46,1
11703,Philadelphia,PA,19107,39.9554576,-75.1551993,28,1
33007,Tucson,AZ,85712,32.237017,-110.858727,13,0
45890,Kirkwood,MO,63122,38.574024,-90.418068,25,0
34308,Mount Laurel,NJ,08054,39.9687289,-74.9026539,75,1
10106,Marrero,LA,70072,29.8731735245,-90.0963503122,12,1
3700,North Wales,PA,19454,40.234409,-75.244313,6,1
52108,Saint Louis,MO,63118,38.6011529,-90.242783,471,1
39211,Carmel,IN,46032,39.9732653,-86.1969043,5,0
11828,Indianapolis,IN,46231,39.763211,-86.325714,58,1
51248,Philadelphia,PA,19103,39.9508987,-75.1736693,112,0
9820,Carmel,IN,46032,39.9990103,-86.1303982,165,1
47845,Spring Hill,FL,34606,28.495525,-82.596335,31,1
13148,Metairie,LA,70005,30.0011108,-90.1283491,90,1
40400,Indianapolis,IN,46202,39.7799615919,-86.1438117877,146,1
49647,Metairie,LA,70002,30.0016794,-90.1464454,120,1
4815,Ardmore,PA,19003,40.000178,-75.295926,80,1
12275,Largo,FL,33774,27.879739,-82.8275084,11,1
30554,West Chester,PA,19382,39.920183,-75.574455,82,0
10689,Langhorne,PA,19047,40.2163717,-74.92752,12,1
24958,Saint Louis,MO,63123,38.55554323,-90.3118859231,73,1
24671,Tampa,FL,33613,28.0806110071,-82.4510520367,29,1
3217,Santa Barbara,CA,93109,34.4017849,-119.720842,227,1
28170,New Orleans,LA,70130,29.9535975,-90.0659362,11,1
358,Edmonton,AB,T5S 2E7,53.5399983,-113.6163226,20,0
48487,Philadelphia,PA,19102,39.951489,-75.16494,66,0
17365,Avondale,PA,19311,39.8032687,-75.7248903,14,1
25257,Goleta,CA,93117,34.4290262964,-119.8701265695,57,1
29206,Gibsonton,FL,33534,27.853793,-82.382966,23,1
38089,New Orleans,LA,70130,29.9567138,-90.0671404,1053,1
14922,Philadelphia,PA,19104,39.9482179212,-75.2068880573,25,1
37915,Tucson,AZ,85747,32.0849988,-110.7734181,56,1
43723,Edmonton,AB,T5H 3K6,53.5492102,-113.5198535,11,0
49582,Reno,NV,89502,39.514149,-119.755077,26,1
15651,Collinsville,IL,62234,38.678088,-90.013002,29,1
11208,Indianapolis,IN,46220,39.8493601,-86.1413094,381,1
23644,Largo,FL,33771,27.894097,-82.782614,77,1
14476,Wilmington,DE,19801,39.7459752154,-75.5492521305,14,1
28390,Bala Cynwyd,PA,19004,40.0067307,-75.2320903,56,1
24406,Ballwin,MO,63011,38.596823,-90.4829974473,44,0
50310,Philadelphia,PA,19103,39.9507452,-75.1701679,11,0
15702,Trenton,NJ,08611,40.2119527,-74.7432624,20,1
48750,Woodbury,NJ,08096,39.828744,-75.1505477,15,1
26704,Edmonton,AB,T5Z 3L3,53.62651,-113.4901114,11,0
20092,Philadelphia,PA,19147,39.936085,-75.15667,47,1
301,Boise,ID,83702,43.6161949628,-116.2027077,280,1
48873,Saint Petersburg,FL,33708,27.8169888,-82.7671243,16,1
15979,Philadelphia,PA,19102,39.9491039,-75.1658813,381,1
5753,Granite City,IL,62040,38.7279958,-90.1258963,12,1
12626,O Fallon,IL,62269,38.5889594,-89.9468515,46,1
18939,Mullica Hill,NJ,08062,39.7352821,-75.2243414,111,1
28266,Mount Juliet,TN,37122,36.238336,-86.5306331,44,1
22314,New Port Richey,FL,34653,28.25834,-82.6933353,10,0
40043,Ardmore,PA,19003,40.0096397,-75.2956788,9,0
9541,St. Petersburg,FL,33701,27.7779157872,-82.6289633333,66,1
958,Saint Louis,MO,63109,38.591035,-90.304291,9,0
21218,Indianapolis,IN,46203,39.75771,-86.1459110815,347,1
19139,Sherwood Park,AB,T8H 0P1,53.565279186,-113.2718147644,7,1
16835,Santa Barbara,CA,93101,34.4234706,-119.7039262,22,0
42290,Goleta,CA,93118,34.44,-119.8310299683,5,0
43075,Santa Barbara,CA,93101,34.416454,-119.695668,96,0
48248,Camden,NJ,08102,39.9528884,-75.11398,6,1
4374,Tucson,AZ,85713,32.1988535,-110.9649605,10,1
48044,Saint Ann,MO,63074,38.731709,-90.387497,7,1
50925,Tucson,AZ,85719,32.273821,-110.9444336,31,0
12238,Kenner,LA,70062,30.007025,-90.2371998,62,1
7293,Saint Louis,MO,63123,38.5242366,-90.3552356,85,1
29882,Arnold,MO,63010,38.4471339434,-90.3710660813,12,1
35402,Edmonton,AB,T5Y 0S4,53.6277774008,-113.4102718721,28,1
11820,Philadelphia,PA,19150,40.0810229,-75.170115,16,1
10346,Fairview Hts.,IL,62208,38.5934691338,-89.9901268468,24,1
28967,Reno,NV,89511,39.4566741,-119.7802732,60,0
2740,New Orleans,LA,70119,29.9654875,-90.0878568,126,1
33482,Reno,NV,89506,39.6313516,-119.9162343,7,0
2849,Tucson,AZ,85730,32.1924496,-110.8564794,10,1
52056,Smyrna,TN,37167,35.9573624549,-86.5198158581,55,1
20695,Carmel,IN,46032,39.955599,-86.117627,33,1
39148,New Hope,PA,18938,40.3847930431,-74.9627954706,97,1
39522,Meridian,ID,83646,43.6210995808,-116.3537967192,39,0
17606,Exton,PA,19341,40.0279204,-75.6297295,30,0
26420,Kenneth City,FL,33709,27.8213068,-82.7182331,9,1
24305,Nashville,TN,37214,36.1508835,-86.6656287,74,0
31337,Bensalem,PA,19020,40.0960278,-74.9443042,9,1
51572,St.  Charles,MO,63301,38.77888,-90.4824638,57,1
49810,Clearwater Beach,FL,33767,27.9535482,-82.8283397,126,1
19655,Audubon,PA,19403,40.128055,-75.406589,7,0
1860,Paulsboro,NJ,08066,39.8269311,-75.2541271,24,1
6861,Belleville,IL,62220,38.5020518,-89.9852273,583,1
37909,Philadelphia,PA,19106,39.950475645,-75.1456904411,7,0
29901,Nashville,TN,37203,36.160162,-86.782474,81,1
13187,Bridgeton,MO,63044,38.7520315,-90.4280211,7,1
27400,Tampa,FL,33610,27.9840264,-82.3326492,27,1
14122,Yardley,PA,19067,40.2211608,-74.8744229,22,1
22014,Philadelphia,PA,19104,39.953222,-75.210254,49,1
38241,Santa Barbara,CA,93111,34.4353809777,-119.8107449761,38,0
46996,New Hope,PA,18938,40.3621147,-74.9509574,353,1
44930,Greenwood,IN,46143,39.6053,-86.1056841,13,1
23111,Saint Louis,MO,63109,38.6061441,-90.2196686,257,1
11501,Tampa,FL,33614,28.0246357629,-82.5046387419,32,1
18835,Greenfield,IN,46140,39.8242401,-85.914417,19,1
44267,Granite City,IL,62040,38.751297,-90.075634,5,1
39385,Trappe,PA,19426,40.201409241,-75.4823490037,11,0
3326,Meridian,ID,83642,43.618662,-116.3538652,211,1
5785,Edmonton,AB,T6E 0Z6,53.5089094,-113.4976729,11,0
4558,Tucson,AZ,85705,32.2723937,-110.9875742,13,0
30139,Norristown,PA,19401,40.1201409,-75.348666,19,1
5823,Nashville,TN,28801,36.1548880048,-86.7772537912,42,1
10302,Tampa,FL,33606,27.9340377118,-82.4831743816,13,0
500,Santa Barbara,CA,93101,34.4230427,-119.7032863,12,1
49398,Brentwood,TN,37027,36.0369114,-86.7988293,12,0
39373,Edmonton,AB,T5C 3C8,53.6022663526,-113.4458366399,6,0
46677,Indianapolis,IN,46220,39.881951,-86.121668,16,1
30549,Philadelphia,PA,19148,39.928533,-75.160341,35,1
13062,Wilmington,DE,19801,39.7460853,-75.5492999,13,0
23260,Indianapolis,IN,46220,39.8507426,-86.1454843,184,1
49341,Sparks,NV,89434,39.5563045,-119.7213091,14,0
7598,Drexel Hill,PA,19026,39.9454557893,-75.3214804673,29,0
20795,Old Hickory,TN,37138,36.2526093,-86.5611487,55,1
17572,Lindenwold,NJ,08021,39.8137448,-74.9843233,368,1
10398,Pottstown,PA,19464,40.2643101696,-75.6678454482,43,1
33781,Buckingham,PA,18912,40.3247752,-75.0619588,43,1
13019,Nashville,TN,37217,36.0252525,-86.5871608,17,1
32557,Indianapolis,IN,46204,39.7662199,-86.1564764,101,1
51012,King of Prussia,PA,19406,40.0892302,-75.3859145,5,0
23197,Langhorne,PA,19047,40.1825618514,-74.8772245363,71,1
48300,Reno,NV,89501,39.5181404493,-119.8094363819,127,0
7260,Philadelphia,PA,19103,39.9521517,-75.1757544,87,0
27077,Indianapolis,IN,46217,39.654875,-86.1590802,8,1
18134,West Chester,PA,19382,39.97038,-75.573898,52,1
526,Smyrna,TN,37167,35.986072,-86.549655,44,0
11437,Seminole,FL,33772,27.8391534847,-82.788431,36,1
44405,Brownsburg,IN,46112,39.8573265,-86.3903223,19,1
31616,Sun City Center,FL,33573,27.7124447376,-82.3732338846,10,0
44039,Elmwood,LA,70123,29.9641041,-90.1978376,60,1
25050,Sparks,NV,89431,39.5344616,-119.75512,11,0
41368,Nashville,TN,37189,36.2789554,-86.8720578,24,1
19598,Levittown,PA,19054,40.1450904,-74.8204296,30,1
24837,Philadelphia,PA,19104,39.949712,-75.209374,227,1
39260,Reno,NV,89502,39.5155502645,-119.8083198443,131,1
291,Delran,NJ,08075,40.0153779791,-74.9543424694,7,1
31412,Indianapolis,IN,46250,39.906791,-86.0598905,35,1
22120,Philadelphia,PA,19146,39.9451651,-75.1791734,83,1
45300,Fairless Hills,PA,19030,40.168774,-74.849045,5,0
50446,Philadelphia,PA,19102,39.9501977,-75.1666386,221,1
6771,West Chester,PA,19380,39.9603702,-75.605488,11,0
10797,Philadelphia,PA,19131,40.002977,-75.2217849,7,0
5927,Kenner,LA,70062,30.0062552767,-90.2382968233,8,1
11865,Tampa,FL,33612,28.0447241,-82.4506959,12,0
37699,Wilmington,DE,19805,39.7512557,-75.5714352,98,1
5909,Harrison Township,NJ,08062,39.7247476938,-75.2208177531,5,0
36261,Indianapolis,IN,46219,39.772806,-86.039496,64,1
39371,Whiteland,IN,46184,39.5631476895,-86.0912782156,8,1
20348,Saint Louis,MO,63118,38.5823591,-90.2447337,21,1
17917,Linwood,PA,19061,39.8248231,-75.4203377,5,0
45280,Saint Charles,MO,63301,38.7810316,-90.4976343,42,1
46318,Fishers,IN,46037,39.92848,-86.02695,97,1
24488,St. Petersburg,FL,33705,27.7813901445,-82.6463523787,5,1
40031,Madison,IL,62060,38.68547,-90.1565791,33,1
2878,Saint Louis,MO,63118,38.596777345,-90.2178671888,164,1
50835,Tucson,AZ,85706,32.1336967,-110.9233507,61,1
5008,Trainer,PA,19061,39.8310654,-75.4063156,5,1
40228,Edmonton,AB,T5W 2Y4,53.5706505,-113.4146675,53,1
39501,Nashville,TN,37204,36.1195807,-86.7756887,65,0
14269,Indianapolis,IN,46237,39.6393429,-86.084119,30,0
29194,Fenton,MO,63026,38.54177,-90.45697,13,0
13824,Clearwater,FL,33765,27.9610627,-82.7355992,12,0
12290,Garden City,ID,83714,43.622878539,-116.2404692173,46,1
39243,Philadelphia,PA,19149,40.031117,-75.062881,24,1
27021,Cherry Hill,NJ,08002,39.916097,-75.021399,237,1
17468,Santa Barbara,CA,93103,34.4256303,-119.6846643,45,0
26202,Glassboro,NJ,08028,39.7221873928,-75.1160984546,22,1
3358,Tucson,AZ,85750,32.3074071,-110.8458819,62,0
8276,New Orleans,LA,70118,29.9415802,-90.1255543,67,0
49807,Sparks,NV,89436,39.5766782,-119.7230345,43,0
47728,Ambler,PA,19002,40.1539682,-75.2240103,76,0
32730,Reno,NV,89501,39.524427,-119.812636,10,0
16989,Philadelphia,PA,19132,39.9967403,-75.1772234,55,1
43004,New Orleans,LA,70125,29.946246,-90.112918,106,1
20192,Philadelphia,PA,19123,39.961969,-75.155642,15,0
17518,Edmonton,AB,T6E 5T5,53.4649227,-113.4743242,24,1
43089,Thorndale,PA,19372,39.9953678,-75.7579759,24,1
45508,Saint Louis,MO,63103,38.632163,-90.2039429,5,0
1733,Edmonton,AB,T5J 3N8,53.5393127726,-113.5046482086,55,1
665,Philadelphia,PA,19134,39.9862724,-75.094699,12,1
31137,Meridian,ID,83642,43.5893890506,-116.3591022884,6,0
12550,Marrero,LA,70072,29.853691,-90.106728,8,1
44613,Tucson,AZ,85719,32.2201329,-110.943009,67,1
7865,Glassboro,NJ,08028,39.7030539,-75.1137405,23,0
42276,Reno,NV,89523,39.5176102,-119.8859262,11,0
48328,Nashville,TN,37211,36.0957187366,-86.7398071289,5,0
55,Santa Barbara,CA,93101,34.4087147,-119.6850187,2404,1
43797,Saint Louis,MO,63108,38.6440225,-90.2616268,21,0
35012,Port Richey,FL,34668,28.290810589,-82.7119125003,23,1
9275,Palm Harbor,FL,34685,28.0876702,-82.6940212,20,0
24960,Beech Grove,IN,46107,39.722964,-86.112838,23,1
11356,Franklin,TN,37064,35.918465,-86.838377,87,1
25582,Eddington,PA,19020,40.0859063,-74.9425752,5,1
33068,New Orleans,LA,70118,29.9198745393,-90.1244804614,202,1
45098,Tucson,AZ,85719,32.260584,-110.9605172,17,0
23688,Nashville,TN,37203,36.155507,-86.7756933436,24,1
14936,Saint Louis,MO,63143,38.6133956,-90.3055785,753,1
26030,Langhorne,PA,19047,40.1806219,-74.8725182,6,1
35816,Tampa Bay,FL,34685,28.099956,-82.6931877,80,0
13369,Jenkintown,PA,19046,40.1055053,-75.1239262,66,0
42688,St. Louis,MO,63132,38.6920753068,-90.3915850818,82,1
26917,Tucson,AZ,85719,32.2320366,-110.9572299,13,0
42349,Philadelphia,PA,19115,40.0903329,-75.0326181,11,1
22470,Edmonton,AB,T6G 1E2,53.520311,-113.512504,41,0
17169,Indianapolis,IN,46227,39.6382848484,-86.1294928021,56,1
37623,Greenwood,IN,46142,39.62916,-86.12233,16,1
28086,New Orleans,LA,70123,29.9574504,-90.1870086,15,0
2101,Tucson,AZ,85711,32.2210111,-110.8955944,177,1
20757,Philadelphia,PA,19148,39.9267687862,-75.1673582289,164,1
28250,Philadelphia,PA,19103,39.950487468,-75.1692130789,172,0
12303,Nashville,TN,37206,36.175983,-86.7545616,18,1
27120,Carmel,IN,46032,39.9701338,-86.1282313,21,1
10783,Goleta,CA,93117,34.429533,-119.872188,223,1
43647,Tucson,AZ,85743,32.3535217,-111.0895163,149,1
6884,King of Prussia,PA,19406,40.0848769038,-75.3903568536,16,0
13912,Saint Louis,MO,63139,38.6093667,-90.29013,346,1
16545,Smyrna,TN,37167,35.977994,-86.565565,90,1
39869,Antioch,TN,37013,36.0694525,-86.6817117,16,1
47296,St Louis,MO,63108,38.6446311308,-90.2622637153,445,0
3623,Tampa,FL,33605,27.9601407,-82.4378181,331,1
47041,Wilmington,DE,19801,39.7453893495,-75.550277905,114,0
4983,New Orleans,LA,70112,29.9521935,-90.0727284,106,1
51414,Antioch,TN,37211,36.0865818,-86.6928543,138,1
12027,Nashville,TN,37212,36.1368291,-86.799468,78,0
51506,Cherry Hill,NJ,08034,39.9251549809,-75.0472113012,141,1
27100,Kennett Square,PA,19348,39.8652059332,-75.6745878601,50,0
23929,Indianapolis,IN,46268,39.8805315,-86.2449078,6,1
9072,Marrero,LA,70072,29.8853515476,-90.0996286851,60,1
13890,Wayne,PA,19087,40.0411679,-75.393567,71,1
34373,Arnold,MO,63010,38.4460114,-90.3737504,16,1
41154,Harvey,LA,70058,29.8945946,-90.0597248,18,1
4822,Indianapolis,IN,46237,39.6654875,-86.0765986,28,1
1261,Philadelphia,PA,19103,39.9506242,-75.1697297,146,0
110,Philadelphia,PA,19115,40.0839955,-75.0354963,6,0
42234,New Orleans,LA,70130,29.9583407,-90.0657538,24,1
49184,Media,PA,19063,39.9175694,-75.3896966,247,1
43726,Willingboro,NJ,08046,40.0131393498,-74.8740631342,9,1
2741,Clearwater Beach,FL,33767,27.98128,-82.82624,511,1
35631,Berwyn,PA,19312,40.0473326,-75.4425979,22,0
19699,Nashville,TN,37220,36.0768117,-86.7594288,6,0
21351,Metairie,LA,70002,30.0011058,-90.1583607,5,0
17892,Tampa,FL,33647,28.1434318,-82.3343375,11,1
51314,New Port Richey,FL,34652,28.2488409,-82.720026,21,1
21636,Downingtown,PA,19335,40.032766,-75.763245,17,1
17098,Indianapolis,IN,46204,39.7666386956,-86.1596377185,15,1
222,Indianapolis,IN,46204,39.7664200969,-86.1592453161,258,0
50800,Santa Barbara,CA,93101,34.42369048,-119.7072449468,82,1
35774,Franklin,TN,37064,35.9087407,-86.874115,95,0
48154,Maple Shade,NJ,08052,39.937136,-74.9686289,36,1
10812,Blue Bell,PA,19422,40.169738,-75.285791,111,1
49769,Brookhaven,PA,19015,39.8767008,-75.3958081,46,0
17994,Elkins Park,PA,19027,40.0629981,-75.1378919,509,1
2918,Chesterfield,MO,63017,38.6810439,-90.4982845,52,1
13609,Turnersville,NJ,08012,39.749019404,-75.0463600023,43,1
38152,New Orleans,LA,70130,29.9530588419,-90.0692375377,33,1
23059,Clementon,NJ,08021,39.804827,-74.9896605,6,0
8589,West Chester,PA,19382,39.9576727,-75.6085629,85,1
26422,Philadelphia,PA,19123,39.9705254767,-75.1550137432,7,1
12320,Norristown,PA,19403,40.1361045837,-75.3820266724,18,0
23588,Media,PA,19063,39.9178593083,-75.3897820812,90,1
37011,Langhorne,PA,19046,40.1876524,-74.8765713,78,1
4884,Philadelphia,PA,19119,40.060177,-75.190676,7,0
6074,Reno,NV,89502,39.5053914254,-119.7747091632,28,1
16639,Sunset Hills,MO,63127,38.554098,-90.407911,54,1
36909,Philadelphia,PA,19147,39.9413387,-75.1541199,18,0
47427,Maplewood,MO,63143,38.6222819746,-90.3337731331,18,0
34571,Tucson,AZ,85745,32.2519669751,-111.0121620021,5,0
6447,Philadelphia,PA,19125,39.9692049,-75.1325733,436,1
